student_id,date_registered,f2p,total_minutes_watched,buckets
290942,2022-09-16,0,1.18,"(0, 5]"
290943,2022-09-16,0,0,[0]
290944,2022-09-16,0,0,[0]
290945,2022-09-16,1,52.01,"(50, 60]"
290946,2022-09-16,0,0,[0]
290947,2022-09-16,0,0,[0]
290948,2022-09-16,0,0,[0]
290949,2022-09-16,0,0,[0]
290950,2022-09-16,0,0,[0]
290951,2022-09-16,0,20.8,"(20, 25]"
290952,2022-09-16,0,0,[0]
290953,2022-09-16,1,4.5,"(0, 5]"
290954,2022-09-16,1,0.25,"(0, 5]"
290955,2022-09-16,0,0,[0]
290956,2022-09-16,0,0,[0]
290957,2022-09-16,0,55.19,"(50, 60]"
290958,2022-09-16,0,0,[0]
290959,2022-09-16,0,0,[0]
290960,2022-09-16,0,0,[0]
290961,2022-09-16,0,0,[0]
290962,2022-09-16,0,0,[0]
290963,2022-09-16,0,0.15,"(0, 5]"
290964,2022-09-16,0,31.65,"(30, 40]"
290965,2022-09-16,0,0,[0]
290967,2022-09-16,0,0.5,"(0, 5]"
290968,2022-09-16,0,0.4,"(0, 5]"
290969,2022-09-16,0,0,[0]
290970,2022-09-16,0,49.08,"(40, 50]"
290971,2022-09-16,0,0.05,"(0, 5]"
290972,2022-09-16,0,0.2,"(0, 5]"
290973,2022-09-16,0,0,[0]
290974,2022-09-16,0,13.02,"(10, 15]"
290975,2022-09-16,0,0.22,"(0, 5]"
290976,2022-09-16,0,0.22,"(0, 5]"
290977,2022-09-16,0,8.35,"(5, 10]"
290978,2022-09-16,0,0,[0]
290979,2022-09-16,0,47.33,"(40, 50]"
290980,2022-09-16,0,1.45,"(0, 5]"
290981,2022-09-16,0,0,[0]
290982,2022-09-16,0,2.04,"(0, 5]"
290983,2022-09-16,0,95.42,"(90, 100]"
290984,2022-09-16,0,0.22,"(0, 5]"
290985,2022-09-16,0,0.1,"(0, 5]"
290986,2022-09-16,0,1.97,"(0, 5]"
290987,2022-09-16,0,6.55,"(5, 10]"
290988,2022-09-16,1,176.28,"(120, 240]"
290989,2022-09-16,1,82.19,"(80, 90]"
290990,2022-09-16,0,9.47,"(5, 10]"
290991,2022-09-16,1,0,[0]
290992,2022-09-16,0,0.05,"(0, 5]"
290993,2022-09-16,0,0.07,"(0, 5]"
290994,2022-09-16,0,0.42,"(0, 5]"
290995,2022-09-16,0,0,[0]
290996,2022-09-16,0,0.2,"(0, 5]"
290997,2022-09-16,0,2.5,"(0, 5]"
290998,2022-09-16,0,3.47,"(0, 5]"
290999,2022-09-16,0,0,[0]
291000,2022-09-16,0,0.57,"(0, 5]"
291001,2022-09-16,0,0,[0]
291002,2022-09-16,0,47.03,"(40, 50]"
291003,2022-09-16,0,6.98,"(5, 10]"
291005,2022-09-16,0,0,[0]
291006,2022-09-16,0,4.5,"(0, 5]"
291007,2022-09-16,0,2.06,"(0, 5]"
291008,2022-09-16,0,1.12,"(0, 5]"
291009,2022-09-16,0,0.8,"(0, 5]"
291010,2022-09-16,0,0,[0]
291011,2022-09-16,1,37.72,"(30, 40]"
291012,2022-09-16,0,67.13,"(60, 70]"
291013,2022-09-17,0,0,[0]
291014,2022-09-17,0,0,[0]
291015,2022-09-17,0,0,[0]
291016,2022-09-17,0,9.42,"(5, 10]"
291017,2022-09-17,0,0,[0]
291018,2022-09-17,0,6.92,"(5, 10]"
291019,2022-09-17,0,0.08,"(0, 5]"
291020,2022-09-17,0,0,[0]
291021,2022-09-17,0,0.32,"(0, 5]"
291022,2022-09-17,0,18.13,"(15, 20]"
291023,2022-09-17,0,0,[0]
291024,2022-09-17,1,0,[0]
291025,2022-09-17,0,0,[0]
291026,2022-09-17,0,0.33,"(0, 5]"
291027,2022-09-17,0,0,[0]
291028,2022-09-17,0,63.55,"(60, 70]"
291029,2022-09-17,0,0,[0]
291030,2022-09-17,0,2.49,"(0, 5]"
291031,2022-09-17,0,0.12,"(0, 5]"
291032,2022-09-17,0,36.23,"(30, 40]"
291033,2022-09-17,0,11.36,"(10, 15]"
291034,2022-09-17,0,0,[0]
291035,2022-09-17,0,0,[0]
291036,2022-09-17,0,0,[0]
291037,2022-09-17,0,0.08,"(0, 5]"
291038,2022-09-17,0,2,"(0, 5]"
291039,2022-09-17,0,17.1,"(15, 20]"
291040,2022-09-17,0,26.72,"(25, 30]"
291041,2022-09-17,0,29.8,"(25, 30]"
291042,2022-09-17,0,0,[0]
291043,2022-09-17,0,0,[0]
291044,2022-09-17,0,0.82,"(0, 5]"
291045,2022-09-17,0,0,[0]
291046,2022-09-17,0,4.2,"(0, 5]"
291047,2022-09-17,0,0.73,"(0, 5]"
291048,2022-09-17,0,0.12,"(0, 5]"
291049,2022-09-17,0,1.8,"(0, 5]"
291050,2022-09-17,0,0,[0]
291051,2022-09-17,0,22.75,"(20, 25]"
291052,2022-09-17,0,0.47,"(0, 5]"
291053,2022-09-17,1,39.33,"(30, 40]"
291054,2022-09-17,0,23.38,"(20, 25]"
291055,2022-09-17,0,0,[0]
291056,2022-09-17,0,0,[0]
291057,2022-09-17,0,81.34,"(80, 90]"
291058,2022-09-17,0,0,[0]
291059,2022-09-17,0,0.12,"(0, 5]"
291060,2022-09-17,0,0,[0]
291061,2022-09-17,1,91.08,"(90, 100]"
291062,2022-09-17,0,4.4,"(0, 5]"
291063,2022-09-17,0,0.13,"(0, 5]"
291064,2022-09-17,0,1.25,"(0, 5]"
291065,2022-09-17,0,0.05,"(0, 5]"
291066,2022-09-17,0,0,[0]
291067,2022-09-17,0,0.05,"(0, 5]"
291068,2022-09-17,0,0,[0]
291069,2022-09-17,0,0.8,"(0, 5]"
291070,2022-09-17,0,0,[0]
291071,2022-09-17,0,0,[0]
291072,2022-09-17,0,1.15,"(0, 5]"
291073,2022-09-17,0,0,[0]
291074,2022-09-17,0,1.02,"(0, 5]"
291075,2022-09-17,0,31.98,"(30, 40]"
291076,2022-09-17,0,0.6,"(0, 5]"
291077,2022-09-17,0,0,[0]
291078,2022-09-17,0,18.06,"(15, 20]"
291079,2022-09-17,0,3.38,"(0, 5]"
291080,2022-09-17,0,0,[0]
291081,2022-09-17,0,0.07,"(0, 5]"
291082,2022-09-17,0,0.1,"(0, 5]"
291083,2022-09-17,0,0.05,"(0, 5]"
291084,2022-09-17,0,8.23,"(5, 10]"
291085,2022-09-17,0,0.1,"(0, 5]"
291086,2022-09-17,0,6.6,"(5, 10]"
291087,2022-09-17,0,0.53,"(0, 5]"
291088,2022-09-17,1,83.67,"(80, 90]"
291089,2022-09-17,0,0.67,"(0, 5]"
291090,2022-09-17,0,0,[0]
291091,2022-09-17,0,0.82,"(0, 5]"
291092,2022-09-17,0,1.07,"(0, 5]"
291093,2022-09-17,0,0.28,"(0, 5]"
291094,2022-09-17,0,0,[0]
291095,2022-09-17,0,0.42,"(0, 5]"
291096,2022-09-17,0,0,[0]
291097,2022-09-17,0,0,[0]
291098,2022-09-17,1,140.67,"(120, 240]"
291099,2022-09-17,0,0,[0]
291100,2022-09-17,0,60.7,"(60, 70]"
291101,2022-09-17,0,0.12,"(0, 5]"
291102,2022-09-17,0,0,[0]
291103,2022-09-17,0,0,[0]
291104,2022-09-17,0,0.3,"(0, 5]"
291105,2022-09-17,0,0.05,"(0, 5]"
291106,2022-09-17,0,0,[0]
291107,2022-09-17,0,0,[0]
291108,2022-09-17,0,0.67,"(0, 5]"
291109,2022-09-17,0,0,[0]
291110,2022-09-17,0,6.25,"(5, 10]"
291111,2022-09-18,0,0.87,"(0, 5]"
291112,2022-09-18,0,0,[0]
291113,2022-09-18,0,0.08,"(0, 5]"
291114,2022-09-18,0,56.77,"(50, 60]"
291115,2022-09-18,0,0.35,"(0, 5]"
291116,2022-09-18,1,106.28,"(100, 110]"
291117,2022-09-18,0,0,[0]
291118,2022-09-18,0,3.88,"(0, 5]"
291119,2022-09-18,0,0.12,"(0, 5]"
291120,2022-09-18,0,0.08,"(0, 5]"
291121,2022-09-18,0,33.33,"(30, 40]"
291122,2022-09-18,0,67.67,"(60, 70]"
291123,2022-09-18,0,0,[0]
291124,2022-09-18,0,90.69,"(90, 100]"
291125,2022-09-18,0,0.17,"(0, 5]"
291126,2022-09-18,0,37.85,"(30, 40]"
291127,2022-09-18,0,0,[0]
291128,2022-09-18,0,9.37,"(5, 10]"
291129,2022-09-18,0,0,[0]
291130,2022-09-18,0,0.05,"(0, 5]"
291131,2022-09-18,0,1.25,"(0, 5]"
291132,2022-09-18,0,0.23,"(0, 5]"
291133,2022-09-18,0,0.83,"(0, 5]"
291134,2022-09-18,0,0,[0]
291135,2022-09-18,0,0,[0]
291136,2022-09-18,0,0.53,"(0, 5]"
291137,2022-09-18,0,52.08,"(50, 60]"
291138,2022-09-18,0,0,[0]
291139,2022-09-18,0,0.28,"(0, 5]"
291140,2022-09-18,0,0,[0]
291141,2022-09-18,0,0.73,"(0, 5]"
291142,2022-09-18,0,0.9,"(0, 5]"
291143,2022-09-18,0,0.43,"(0, 5]"
291144,2022-09-18,0,1.32,"(0, 5]"
291145,2022-09-18,0,0,[0]
291146,2022-09-18,0,66.62,"(60, 70]"
291147,2022-09-18,0,0.18,"(0, 5]"
291148,2022-09-18,0,1.17,"(0, 5]"
291149,2022-09-18,0,0.17,"(0, 5]"
291150,2022-09-18,0,0,[0]
291151,2022-09-18,0,0,[0]
291152,2022-09-18,0,27.12,"(25, 30]"
291153,2022-09-18,0,0.07,"(0, 5]"
291154,2022-09-18,0,39.31,"(30, 40]"
291155,2022-09-18,0,0.13,"(0, 5]"
291156,2022-09-18,0,0,[0]
291157,2022-09-18,0,0,[0]
291158,2022-09-18,0,8.53,"(5, 10]"
291159,2022-09-18,0,0.12,"(0, 5]"
291160,2022-09-18,0,0.23,"(0, 5]"
291161,2022-09-18,0,10.55,"(10, 15]"
291162,2022-09-18,0,12.63,"(10, 15]"
291163,2022-09-18,0,0.53,"(0, 5]"
291164,2022-09-18,0,0,[0]
291165,2022-09-18,1,24.21,"(20, 25]"
291166,2022-09-18,0,99.25,"(90, 100]"
291167,2022-09-18,0,0,[0]
291168,2022-09-18,0,9.07,"(5, 10]"
291169,2022-09-18,0,1.08,"(0, 5]"
291170,2022-09-18,0,0.3,"(0, 5]"
291171,2022-09-18,0,0.62,"(0, 5]"
291172,2022-09-18,0,0,[0]
291173,2022-09-18,0,20.47,"(20, 25]"
291174,2022-09-18,0,0,[0]
291175,2022-09-18,0,0,[0]
291176,2022-09-18,0,0.32,"(0, 5]"
291177,2022-09-18,1,32.65,"(30, 40]"
291178,2022-09-18,0,17.3,"(15, 20]"
291179,2022-09-18,0,0,[0]
291180,2022-09-18,0,0.22,"(0, 5]"
291181,2022-09-18,0,3.02,"(0, 5]"
291182,2022-09-18,0,0,[0]
291183,2022-09-18,0,1.25,"(0, 5]"
291184,2022-09-18,0,0,[0]
291185,2022-09-18,0,0,[0]
291186,2022-09-18,0,0.33,"(0, 5]"
291187,2022-09-18,0,0,[0]
291188,2022-09-18,0,0.28,"(0, 5]"
291189,2022-09-18,0,0,[0]
291190,2022-09-18,0,0.12,"(0, 5]"
291191,2022-09-18,0,0,[0]
291192,2022-09-18,0,0,[0]
291193,2022-09-18,0,0,[0]
291194,2022-09-18,0,30.97,"(30, 40]"
291195,2022-09-18,0,17.6,"(15, 20]"
291196,2022-09-18,0,1.82,"(0, 5]"
291197,2022-09-18,0,0.68,"(0, 5]"
291198,2022-09-18,0,0,[0]
291199,2022-09-18,0,0.22,"(0, 5]"
291200,2022-09-18,0,0,[0]
291201,2022-09-18,0,30.38,"(30, 40]"
291202,2022-09-18,0,36.82,"(30, 40]"
291203,2022-09-18,0,0,[0]
291204,2022-09-18,0,0,[0]
291205,2022-09-18,0,49.37,"(40, 50]"
291206,2022-09-18,0,5.88,"(5, 10]"
291207,2022-09-18,0,0,[0]
291208,2022-09-18,0,0,[0]
291209,2022-09-18,0,0,[0]
291210,2022-09-18,0,0.27,"(0, 5]"
291211,2022-09-18,0,0.56,"(0, 5]"
291212,2022-09-18,0,0.12,"(0, 5]"
291213,2022-09-18,0,0.05,"(0, 5]"
291214,2022-09-18,1,0.07,"(0, 5]"
291215,2022-09-18,0,0,[0]
291216,2022-09-18,0,0,[0]
291217,2022-09-18,0,3.75,"(0, 5]"
291218,2022-09-18,0,3.02,"(0, 5]"
291219,2022-09-18,0,0,[0]
291220,2022-09-18,0,52.78,"(50, 60]"
291221,2022-09-18,0,3.3,"(0, 5]"
291222,2022-09-18,0,0,[0]
291223,2022-09-18,0,0,[0]
291224,2022-09-18,0,0.05,"(0, 5]"
291225,2022-09-18,0,0.25,"(0, 5]"
291226,2022-09-18,0,0,[0]
291227,2022-09-18,0,0,[0]
291228,2022-09-19,0,102.25,"(100, 110]"
291229,2022-09-19,0,0,[0]
291230,2022-09-19,0,25.93,"(25, 30]"
291231,2022-09-19,0,0,[0]
291232,2022-09-19,0,0.52,"(0, 5]"
291233,2022-09-19,0,0.7,"(0, 5]"
291234,2022-09-19,1,34.52,"(30, 40]"
291235,2022-09-19,0,44.35,"(40, 50]"
291236,2022-09-19,0,50.56,"(50, 60]"
291237,2022-09-19,0,0,[0]
291238,2022-09-19,0,0.53,"(0, 5]"
291239,2022-09-19,0,0,[0]
291240,2022-09-19,0,0.58,"(0, 5]"
291241,2022-09-19,0,0.17,"(0, 5]"
291243,2022-09-19,0,0.18,"(0, 5]"
291244,2022-09-19,0,0.25,"(0, 5]"
291245,2022-09-19,0,0,[0]
291246,2022-09-19,0,5.36,"(5, 10]"
291247,2022-09-19,0,13.97,"(10, 15]"
291248,2022-09-19,0,0.17,"(0, 5]"
291249,2022-09-19,0,0,[0]
291250,2022-09-19,1,104.43,"(100, 110]"
291251,2022-09-19,0,0,[0]
291252,2022-09-19,0,0,[0]
291253,2022-09-19,0,0.75,"(0, 5]"
291254,2022-09-19,0,0,[0]
291255,2022-09-19,0,0,[0]
291256,2022-09-19,0,0,[0]
291257,2022-09-19,0,0,[0]
291258,2022-09-19,0,0,[0]
291259,2022-09-19,0,13.88,"(10, 15]"
291260,2022-09-19,0,0,[0]
291262,2022-09-19,0,1.12,"(0, 5]"
291263,2022-09-19,0,24,"(20, 25]"
291264,2022-09-19,1,48.67,"(40, 50]"
291265,2022-09-19,0,0,[0]
291266,2022-09-19,0,0,[0]
291267,2022-09-19,0,0.1,"(0, 5]"
291268,2022-09-19,0,0,[0]
291269,2022-09-19,0,0.98,"(0, 5]"
291270,2022-09-19,0,0.5,"(0, 5]"
291272,2022-09-19,0,0.22,"(0, 5]"
291273,2022-09-19,0,0,[0]
291274,2022-09-19,0,5.92,"(5, 10]"
291275,2022-09-19,0,0,[0]
291276,2022-09-19,0,0,[0]
291277,2022-09-19,0,0,[0]
291278,2022-09-19,0,0.18,"(0, 5]"
291279,2022-09-19,0,1.37,"(0, 5]"
291280,2022-09-19,0,0,[0]
291281,2022-09-19,0,0,[0]
291282,2022-09-19,0,6.5,"(5, 10]"
291283,2022-09-19,0,0,[0]
291284,2022-09-19,0,0,[0]
291285,2022-09-19,0,0,[0]
291286,2022-09-19,0,0,[0]
291287,2022-09-19,0,0.47,"(0, 5]"
291288,2022-09-19,0,0,[0]
291289,2022-09-19,0,7.37,"(5, 10]"
291290,2022-09-19,0,14.52,"(10, 15]"
291291,2022-09-19,0,0,[0]
291294,2022-09-19,0,0,[0]
291295,2022-09-19,0,1.42,"(0, 5]"
291296,2022-09-19,0,4.95,"(0, 5]"
291297,2022-09-19,0,67.58,"(60, 70]"
291299,2022-09-19,0,0.26,"(0, 5]"
291302,2022-09-19,0,63.55,"(60, 70]"
291303,2022-09-19,0,0.72,"(0, 5]"
291304,2022-09-19,0,1.87,"(0, 5]"
291305,2022-09-19,0,23.05,"(20, 25]"
291306,2022-09-19,1,95.37,"(90, 100]"
291307,2022-09-19,0,0,[0]
291308,2022-09-19,0,0.47,"(0, 5]"
291309,2022-09-19,0,1.08,"(0, 5]"
291310,2022-09-19,0,0.8,"(0, 5]"
291311,2022-09-19,0,106.08,"(100, 110]"
291312,2022-09-19,0,0,[0]
291313,2022-09-19,0,0,[0]
291314,2022-09-19,0,0,[0]
291315,2022-09-19,0,0,[0]
291316,2022-09-19,0,0.05,"(0, 5]"
291317,2022-09-19,0,0,[0]
291318,2022-09-19,0,0,[0]
291319,2022-09-19,0,11.52,"(10, 15]"
291320,2022-09-19,0,1.5,"(0, 5]"
291321,2022-09-19,1,48.06,"(40, 50]"
291322,2022-09-19,0,1.47,"(0, 5]"
291323,2022-09-19,0,110.51,"(110, 120]"
291324,2022-09-19,0,0,[0]
291325,2022-09-19,0,0.53,"(0, 5]"
291326,2022-09-19,0,5.28,"(5, 10]"
291327,2022-09-19,0,0,[0]
291328,2022-09-19,0,0.83,"(0, 5]"
291329,2022-09-19,0,0.05,"(0, 5]"
291330,2022-09-19,0,0,[0]
291331,2022-09-19,0,17.09,"(15, 20]"
291332,2022-09-19,0,0,[0]
291333,2022-09-19,0,0,[0]
291334,2022-09-19,0,0,[0]
291335,2022-09-19,0,4.95,"(0, 5]"
291336,2022-09-19,0,0,[0]
291337,2022-09-19,0,29.13,"(25, 30]"
291338,2022-09-19,0,0.2,"(0, 5]"
291339,2022-09-19,0,0,[0]
291340,2022-09-19,0,6.9,"(5, 10]"
291341,2022-09-19,0,0,[0]
291342,2022-09-19,0,31.58,"(30, 40]"
291343,2022-09-19,0,0.23,"(0, 5]"
291344,2022-09-19,0,0,[0]
291345,2022-09-19,0,2.99,"(0, 5]"
291346,2022-09-19,0,0.65,"(0, 5]"
291347,2022-09-19,1,119.75,"(110, 120]"
291348,2022-09-19,0,0.17,"(0, 5]"
291349,2022-09-19,1,31.95,"(30, 40]"
291350,2022-09-19,0,0,[0]
291351,2022-09-19,0,32.35,"(30, 40]"
291352,2022-09-19,0,0.05,"(0, 5]"
291353,2022-09-19,0,0,[0]
291354,2022-09-19,0,1.92,"(0, 5]"
291355,2022-09-19,0,0.13,"(0, 5]"
291356,2022-09-19,1,11.17,"(10, 15]"
291357,2022-09-19,0,0,[0]
291358,2022-09-19,0,0.18,"(0, 5]"
291359,2022-09-19,0,0,[0]
291360,2022-09-19,0,0,[0]
291361,2022-09-19,0,0,[0]
291362,2022-09-19,0,0.18,"(0, 5]"
291363,2022-09-19,0,1.44,"(0, 5]"
291364,2022-09-19,0,1.39,"(0, 5]"
291365,2022-09-19,0,17.61,"(15, 20]"
291366,2022-09-19,1,0,[0]
291367,2022-09-19,0,0,[0]
291368,2022-09-19,0,0,[0]
291369,2022-09-19,0,0,[0]
291370,2022-09-19,0,12.51,"(10, 15]"
291371,2022-09-19,0,0.1,"(0, 5]"
291372,2022-09-19,0,0.95,"(0, 5]"
291373,2022-09-19,0,0.45,"(0, 5]"
291374,2022-09-19,0,29.63,"(25, 30]"
291375,2022-09-19,0,0,[0]
291376,2022-09-19,0,0,[0]
291377,2022-09-19,0,2.58,"(0, 5]"
291378,2022-09-20,0,0,[0]
291379,2022-09-20,0,2.22,"(0, 5]"
291380,2022-09-20,0,0,[0]
291381,2022-09-20,0,43.64,"(40, 50]"
291382,2022-09-20,0,42,"(40, 50]"
291383,2022-09-20,0,0.07,"(0, 5]"
291384,2022-09-20,0,0.17,"(0, 5]"
291385,2022-09-20,0,0,[0]
291386,2022-09-20,0,1.28,"(0, 5]"
291387,2022-09-20,0,0.7,"(0, 5]"
291388,2022-09-20,0,3.6,"(0, 5]"
291389,2022-09-20,0,29.12,"(25, 30]"
291390,2022-09-20,0,0.07,"(0, 5]"
291391,2022-09-20,0,0,[0]
291392,2022-09-20,0,0,[0]
291393,2022-09-20,0,11.83,"(10, 15]"
291394,2022-09-20,0,0,[0]
291395,2022-09-20,0,7.97,"(5, 10]"
291396,2022-09-20,0,0,[0]
291397,2022-09-20,0,0.15,"(0, 5]"
291398,2022-09-20,0,0,[0]
291399,2022-09-20,0,0,[0]
291400,2022-09-20,1,18.97,"(15, 20]"
291401,2022-09-20,1,29.23,"(25, 30]"
291402,2022-09-20,1,2.4,"(0, 5]"
291403,2022-09-20,0,0,[0]
291404,2022-09-20,1,45.06,"(40, 50]"
291405,2022-09-20,0,9.05,"(5, 10]"
291406,2022-09-20,0,0.2,"(0, 5]"
291407,2022-09-20,0,0,[0]
291408,2022-09-20,0,0,[0]
291409,2022-09-20,0,0,[0]
291410,2022-09-20,0,44.55,"(40, 50]"
291411,2022-09-20,0,0,[0]
291412,2022-09-20,1,0,[0]
291413,2022-09-20,0,2.95,"(0, 5]"
291414,2022-09-20,0,1.43,"(0, 5]"
291415,2022-09-20,0,0.3,"(0, 5]"
291416,2022-09-20,0,0,[0]
291417,2022-09-20,0,0,[0]
291418,2022-09-20,0,0,[0]
291419,2022-09-20,0,0,[0]
291420,2022-09-20,0,1.13,"(0, 5]"
291421,2022-09-20,0,0,[0]
291422,2022-09-20,0,1.97,"(0, 5]"
291423,2022-09-20,0,12.63,"(10, 15]"
291424,2022-09-20,0,0,[0]
291425,2022-09-20,1,90.01,"(90, 100]"
291426,2022-09-20,0,9.39,"(5, 10]"
291427,2022-09-20,0,0,[0]
291428,2022-09-20,0,0,[0]
291429,2022-09-20,0,0,[0]
291430,2022-09-20,0,0.05,"(0, 5]"
291431,2022-09-20,0,0.05,"(0, 5]"
291432,2022-09-20,0,0,[0]
291433,2022-09-20,0,56.73,"(50, 60]"
291434,2022-09-20,0,10.31,"(10, 15]"
291435,2022-09-20,0,0,[0]
291436,2022-09-20,1,0,[0]
291437,2022-09-20,0,7.87,"(5, 10]"
291438,2022-09-20,0,1.03,"(0, 5]"
291439,2022-09-20,0,23.48,"(20, 25]"
291440,2022-09-20,0,13.9,"(10, 15]"
291441,2022-09-20,0,1.43,"(0, 5]"
291442,2022-09-20,0,0,[0]
291443,2022-09-20,0,0,[0]
291444,2022-09-20,0,0,[0]
291445,2022-09-20,0,36.81,"(30, 40]"
291446,2022-09-20,0,0,[0]
291447,2022-09-20,0,1.02,"(0, 5]"
291448,2022-09-20,0,20.38,"(20, 25]"
291449,2022-09-20,0,3.53,"(0, 5]"
291450,2022-09-20,0,0,[0]
291451,2022-09-20,0,0,[0]
291452,2022-09-20,1,297.67,"(240, 480]"
291453,2022-09-20,0,0,[0]
291454,2022-09-20,0,0.32,"(0, 5]"
291455,2022-09-20,0,0.1,"(0, 5]"
291456,2022-09-20,0,0.18,"(0, 5]"
291457,2022-09-20,0,0.07,"(0, 5]"
291458,2022-09-20,1,40.81,"(40, 50]"
291459,2022-09-20,0,0.18,"(0, 5]"
291460,2022-09-20,0,0.67,"(0, 5]"
291461,2022-09-20,0,0,[0]
291462,2022-09-20,1,34.3,"(30, 40]"
291463,2022-09-20,0,47.65,"(40, 50]"
291464,2022-09-20,0,23.77,"(20, 25]"
291465,2022-09-20,0,0,[0]
291466,2022-09-20,0,0,[0]
291467,2022-09-20,0,0.05,"(0, 5]"
291468,2022-09-20,0,0,[0]
291469,2022-09-20,0,0,[0]
291470,2022-09-20,0,47.44,"(40, 50]"
291471,2022-09-20,0,0,[0]
291472,2022-09-20,0,0.23,"(0, 5]"
291473,2022-09-20,0,14.47,"(10, 15]"
291474,2022-09-20,0,0.47,"(0, 5]"
291475,2022-09-20,0,2.32,"(0, 5]"
291476,2022-09-20,0,14.48,"(10, 15]"
291477,2022-09-20,0,9.91,"(5, 10]"
291478,2022-09-20,0,1.08,"(0, 5]"
291479,2022-09-20,0,40.98,"(40, 50]"
291480,2022-09-20,0,13.75,"(10, 15]"
291481,2022-09-20,0,0,[0]
291482,2022-09-20,0,0.12,"(0, 5]"
291483,2022-09-20,0,30.14,"(30, 40]"
291484,2022-09-20,0,0,[0]
291485,2022-09-20,0,0.1,"(0, 5]"
291486,2022-09-20,0,0,[0]
291487,2022-09-20,0,1439.81,"(1000, 2000]"
291488,2022-09-20,0,0,[0]
291489,2022-09-21,0,0,[0]
291490,2022-09-21,0,0,[0]
291491,2022-09-21,0,1.18,"(0, 5]"
291492,2022-09-21,0,2.51,"(0, 5]"
291493,2022-09-21,0,25.53,"(25, 30]"
291494,2022-09-21,0,0.93,"(0, 5]"
291495,2022-09-21,0,2.87,"(0, 5]"
291496,2022-09-21,0,0,[0]
291497,2022-09-21,0,15.54,"(15, 20]"
291498,2022-09-21,1,35.46,"(30, 40]"
291499,2022-09-21,0,0,[0]
291500,2022-09-21,0,15.07,"(15, 20]"
291501,2022-09-21,0,0,[0]
291502,2022-09-21,0,2.26,"(0, 5]"
291503,2022-09-21,0,0.33,"(0, 5]"
291504,2022-09-21,0,41.67,"(40, 50]"
291505,2022-09-21,0,0,[0]
291506,2022-09-21,0,7.28,"(5, 10]"
291507,2022-09-21,0,27.18,"(25, 30]"
291508,2022-09-21,0,0,[0]
291509,2022-09-21,0,22.95,"(20, 25]"
291510,2022-09-21,0,14.13,"(10, 15]"
291511,2022-09-21,0,43.82,"(40, 50]"
291512,2022-09-21,0,26.67,"(25, 30]"
291513,2022-09-21,0,0,[0]
291514,2022-09-21,0,8.23,"(5, 10]"
291515,2022-09-21,0,0.68,"(0, 5]"
291516,2022-09-21,0,16.91,"(15, 20]"
291517,2022-09-21,0,1.38,"(0, 5]"
291518,2022-09-21,0,0,[0]
291519,2022-09-21,0,0.24,"(0, 5]"
291520,2022-09-21,0,0.12,"(0, 5]"
291521,2022-09-21,0,17.43,"(15, 20]"
291522,2022-09-21,0,12.51,"(10, 15]"
291523,2022-09-21,0,0.48,"(0, 5]"
291524,2022-09-21,0,1.87,"(0, 5]"
291526,2022-09-21,0,144.04,"(120, 240]"
291527,2022-09-21,0,0.4,"(0, 5]"
291528,2022-09-21,0,126.08,"(120, 240]"
291529,2022-09-21,0,2.52,"(0, 5]"
291530,2022-09-21,0,17.62,"(15, 20]"
291531,2022-09-21,0,0,[0]
291532,2022-09-21,0,14,"(10, 15]"
291533,2022-09-21,0,0.3,"(0, 5]"
291534,2022-09-21,0,2.45,"(0, 5]"
291535,2022-09-21,0,12.1,"(10, 15]"
291536,2022-09-21,0,0.18,"(0, 5]"
291537,2022-09-21,0,0,[0]
291538,2022-09-21,0,0,[0]
291540,2022-09-21,0,6.55,"(5, 10]"
291541,2022-09-21,0,32.14,"(30, 40]"
291542,2022-09-21,0,0,[0]
291543,2022-09-21,0,0.77,"(0, 5]"
291544,2022-09-21,0,0.08,"(0, 5]"
291545,2022-09-21,0,0,[0]
291546,2022-09-21,0,0,[0]
291547,2022-09-21,0,0,[0]
291548,2022-09-21,0,1,"(0, 5]"
291549,2022-09-21,0,0,[0]
291550,2022-09-21,0,52.87,"(50, 60]"
291551,2022-09-21,0,261.08,"(240, 480]"
291552,2022-09-21,0,5.37,"(5, 10]"
291553,2022-09-21,0,0,[0]
291554,2022-09-21,0,0,[0]
291555,2022-09-21,0,0,[0]
291556,2022-09-21,0,2.5,"(0, 5]"
291557,2022-09-21,0,0,[0]
291558,2022-09-21,0,6.27,"(5, 10]"
291559,2022-09-21,0,0,[0]
291561,2022-09-21,1,48.3,"(40, 50]"
291562,2022-09-21,0,0,[0]
291563,2022-09-21,0,22.42,"(20, 25]"
291564,2022-09-21,0,0.37,"(0, 5]"
291565,2022-09-21,1,43.43,"(40, 50]"
291566,2022-09-21,1,330.1,"(240, 480]"
291567,2022-09-21,0,21.71,"(20, 25]"
291568,2022-09-21,0,0.2,"(0, 5]"
291569,2022-09-21,0,0,[0]
291570,2022-09-21,0,0,[0]
291571,2022-09-21,0,0,[0]
291572,2022-09-21,0,28.33,"(25, 30]"
291573,2022-09-21,0,0.18,"(0, 5]"
291574,2022-09-21,0,0,[0]
291575,2022-09-21,1,0,[0]
291576,2022-09-21,1,63.75,"(60, 70]"
291577,2022-09-21,1,120.87,"(120, 240]"
291578,2022-09-21,0,0.59,"(0, 5]"
291579,2022-09-21,0,0,[0]
